frames,reward,dist
5000,0.0000,4.7676
10000,0.0000,6.7043
15000,0.0000,9.7936
20000,0.0000,8.1101
25000,0.0000,9.1352
30000,0.0000,7.6227
35000,0.0000,7.3250
40000,0.0000,9.9743
45000,0.0000,9.1546
50000,0.0000,8.7745
55000,0.0000,6.9698
60000,0.0000,10.5615
65000,0.0000,11.7017
70000,0.0000,11.6203
75000,0.0000,9.9872
80000,0.0000,9.0108
85000,0.0000,10.3903
90000,0.0000,10.3259
95000,0.0000,10.5362
100000,0.0000,10.1367
105000,0.0000,10.2431
110000,0.0000,10.8592
115000,0.0000,11.1715
120000,0.0000,11.1252
125000,0.0000,11.9554
130000,0.0000,12.1833
135000,0.0000,12.1858
140000,0.0000,10.2725
145000,0.0000,11.4071
150000,0.0000,11.5867
155000,0.0000,11.8575
160000,0.0000,8.0517
165000,0.0000,12.0333
170000,0.0000,11.3083
175000,0.0000,10.6863
180000,0.0000,12.1404
185000,0.0000,10.8652
190000,0.0000,11.8088
195000,0.0000,10.1281
200000,0.0000,11.1150
205000,0.0000,10.5240
210000,0.0000,11.1731
215000,0.0000,11.6869
220000,0.0000,11.7470
225000,0.0000,10.0766
230000,0.0000,10.3730
235000,0.0000,10.0411
240000,0.0000,10.6529
245000,0.0000,11.2377
250000,0.0000,9.6302
255000,0.0000,10.8522
260000,0.0000,10.3866
265000,0.0000,10.8273
270000,0.0000,10.0061
275000,0.0000,10.3053
280000,0.0000,9.7372
285000,0.0000,10.2766
290000,0.0000,9.1230
295000,0.0000,9.0705
300000,0.0000,10.1631
305000,0.0000,8.2984
310000,0.0000,10.4496
315000,0.0000,11.1424
320000,0.0000,10.1151
325000,0.0000,12.0499
330000,0.0000,9.9281
335000,0.0000,9.8419
340000,0.0000,11.5916
345000,0.0000,8.7274
350000,0.0000,11.4278
355000,0.0000,10.9194
360000,0.0000,9.6550
365000,0.0000,8.4052
370000,0.0000,8.8714
375000,0.0000,10.7991
380000,0.0000,9.6346
385000,0.0000,9.0325
390000,0.0000,10.5260
395000,0.0000,9.5520
400000,0.0000,8.5131
405000,0.0000,10.6501
410000,0.0000,9.7603
415000,0.0000,6.9697
420000,0.0000,6.9685
425000,0.0000,5.4390
430000,0.0000,5.7998
435000,0.0000,6.6368
440000,0.0000,7.3441
445000,0.0000,7.6145
450000,0.0000,5.4963
455000,0.0000,6.6066
460000,0.0000,5.4403
465000,0.0000,8.2541
470000,0.0000,6.4599
475000,0.0000,7.1422
480000,0.0000,8.0285
485000,0.0000,7.9488
490000,0.0000,6.4586
495000,0.0000,7.4255
500000,0.0000,5.0175
505000,0.0000,6.4702
510000,0.0000,8.3508
515000,0.0000,6.2028
520000,0.0000,6.9622
525000,0.0000,7.9802
530000,0.0000,6.1052
535000,0.0000,6.9223
540000,0.0000,6.7278
545000,0.0000,7.7916
550000,0.0000,7.9192
555000,0.0000,6.2012
560000,0.0000,8.1258
565000,0.0000,7.3465
570000,0.0000,7.0843
575000,0.0000,6.4921
580000,0.0000,5.8194
585000,0.0000,7.4990
590000,0.0000,6.7010
595000,0.0000,8.6549
600000,0.0000,6.5457
605000,0.0000,7.2259
610000,0.0000,7.1046
615000,0.0000,8.4606
620000,0.0000,7.2325
625000,0.0000,6.6060
630000,0.0000,8.6342
635000,0.0000,7.4793
640000,0.0000,7.1672
645000,0.0000,6.8455
650000,0.0000,6.5795
655000,0.0000,7.3327
660000,0.0000,7.4328
665000,0.0000,7.9329
670000,0.0000,6.6976
675000,0.0000,5.5391
680000,0.0000,7.9830
685000,0.0000,6.5748
690000,0.0000,7.9950
695000,0.0000,7.3362
700000,0.0000,6.8361
705000,0.0000,5.7584
710000,0.0000,5.8062
715000,0.0000,5.1747
720000,0.0000,6.5953
725000,0.0000,6.5755
730000,0.0000,7.6658
735000,0.0000,8.7519
740000,0.0000,7.8167
745000,0.0000,6.0385
750000,0.0000,7.0812
755000,0.0000,6.8152
760000,0.0000,6.6206
765000,0.0000,6.8577
770000,0.0000,4.7666
775000,0.0000,6.0048
780000,0.0000,6.1098
785000,0.0000,5.5727
790000,0.0000,8.5816
795000,0.0000,7.2337
