0
-3.7176
-3.7552
0.1953
-1.0000
-1.0000
-0.9999
-1.0000
-0.6678
-0.0401
-0.6697
-1.3437
-0.6685
-1.3617
-0.6686
-0.0631
-3.3088
-3.4607
-4.1534
-7.6646
-7.0017
-6.1895
-7.5772
-6.4212
-7.5685
-8.5579
-7.8404
-8.7354
-7.6024
-6.4873
0.0000
