reach_time,algo_time,percentage
0.0001,162.6063,0.0000
0.0001,162.6934,0.0000
0.0001,162.7819,0.0000
0.0002,170.4733,0.0000
0.0002,170.7405,0.0000
0.0002,177.3932,0.0000
0.0002,177.4922,0.0000
0.0002,177.5835,0.0000
0.0003,177.6733,0.0000
0.0003,185.2531,0.0000
0.0003,185.3705,0.0000
0.0003,185.5586,0.0000
0.0003,194.5437,0.0000
0.0003,201.9526,0.0000
0.0004,202.0470,0.0000
0.0004,202.1445,0.0000
0.0004,208.7687,0.0000
0.0004,216.6969,0.0000
0.0004,217.0349,0.0000
0.0005,224.2243,0.0000
0.0005,234.4394,0.0000
0.0005,234.5741,0.0000
0.0005,234.6708,0.0000
0.0005,234.7698,0.0000
0.0005,241.6669,0.0000
0.0006,241.7646,0.0000
0.0006,248.7171,0.0000
0.0006,249.0161,0.0000
0.0006,256.1880,0.0000
0.0006,256.2998,0.0000
0.0006,256.4964,0.0000
0.0007,264.1804,0.0000
0.0007,264.3792,0.0000
0.0007,264.6939,0.0000
0.0007,273.5393,0.0000
0.0007,273.6971,0.0000
0.0008,273.8100,0.0000
0.0008,273.9937,0.0000
0.0008,280.6395,0.0000
0.0008,280.7854,0.0000
0.0008,288.1081,0.0000
0.0009,288.2140,0.0000
0.0009,295.6420,0.0000
0.0009,303.2138,0.0000
0.0009,311.7025,0.0000
0.0009,311.8151,0.0000
0.0010,312.0147,0.0000
0.0010,318.5922,0.0000
0.0010,325.0233,0.0000
0.0010,325.1295,0.0000
0.0010,331.3925,0.0000
0.0010,331.6441,0.0000
0.0011,331.7503,0.0000
0.0011,338.5328,0.0000
0.0011,347.0541,0.0000
0.0011,347.1632,0.0000
0.0011,347.2716,0.0000
0.0011,347.3834,0.0000
0.0012,354.2890,0.0000
0.0012,354.3995,0.0000
0.0012,360.9914,0.0000
0.0012,361.1029,0.0000
0.0012,361.2157,0.0000
0.0013,368.0513,0.0000
0.0013,368.2729,0.0000
0.0013,375.2488,0.0000
0.0013,375.3837,0.0000
0.0013,375.5177,0.0000
0.0013,393.2515,0.0000
0.0014,393.3656,0.0000
0.0014,393.4825,0.0000
0.0014,400.9497,0.0000
0.0014,401.2032,0.0000
0.0014,401.3173,0.0000
0.0015,408.4447,0.0000
0.0015,408.5627,0.0000
0.0015,416.2069,0.0000
0.0015,416.6752,0.0000
0.0015,426.3452,0.0000
0.0016,426.5822,0.0000
0.0016,426.7399,0.0000
0.0016,433.9348,0.0000
0.0016,441.7217,0.0000
0.0016,441.8671,0.0000
0.0016,441.9912,0.0000
0.0017,449.7613,0.0000
0.0017,449.8850,0.0000
0.0017,450.0046,0.0000
0.0017,450.1266,0.0000
0.0017,458.2530,0.0000
0.0018,468.2967,0.0000
0.0018,468.5424,0.0000
0.0018,468.6660,0.0000
0.0018,476.0927,0.0000
0.0018,483.5783,0.0000
0.0018,491.1301,0.0000
0.0019,491.3859,0.0000
0.0019,498.5722,0.0000
0.0019,498.7059,0.0000
0.0019,499.0328,0.0000
0.0019,508.4270,0.0000
0.0020,515.9742,0.0000
0.0020,516.2579,0.0000
0.0020,523.2223,0.0000
0.0020,523.3498,0.0000
0.0020,530.8835,0.0000
0.0020,531.2768,0.0000
0.0021,538.6549,0.0000
0.0021,539.0480,0.0000
0.0021,548.2251,0.0000
0.0021,548.3651,0.0000
0.0021,556.2534,0.0000
0.0022,556.4217,0.0000
0.0022,556.5889,0.0000
0.0022,563.7269,0.0000
0.0022,563.8853,0.0000
0.0022,572.0825,0.0000
0.0022,572.4947,0.0000
0.0023,579.5756,0.0000
0.0023,579.7202,0.0000
0.0023,589.9389,0.0000
0.0023,597.0041,0.0000
0.0023,597.2819,0.0000
0.0024,613.5157,0.0000
0.0024,613.6590,0.0000
0.0024,613.8012,0.0000
0.0024,613.9393,0.0000
0.0024,621.3880,0.0000
0.0024,621.5291,0.0000
0.0025,621.8156,0.0000
0.0025,631.3835,0.0000
0.0025,638.6975,0.0000
0.0025,638.9679,0.0000
0.0025,646.7977,0.0000
0.0026,647.2024,0.0000
0.0026,647.3440,0.0000
0.0026,655.2482,0.0000
0.0026,672.9786,0.0000
0.0026,673.1231,0.0000
0.0026,673.2677,0.0000
0.0027,673.4140,0.0000
0.0027,688.4164,0.0000
0.0027,688.5676,0.0000
0.0027,689.0602,0.0000
0.0027,696.9123,0.0000
0.0028,697.0753,0.0000
0.0028,704.9475,0.0000
0.0028,705.1252,0.0000
0.0028,705.3290,0.0000
0.0028,714.0347,0.0000
0.0029,714.3261,0.0000
0.0029,720.4995,0.0000
0.0029,720.8145,0.0000
0.0029,727.2618,0.0000
0.0029,727.4116,0.0000
0.0030,727.5636,0.0000
0.0030,734.3680,0.0000
0.0030,734.6667,0.0000
0.0030,741.4012,0.0000
0.0030,741.7186,0.0000
0.0031,741.8800,0.0000
0.0031,750.3355,0.0000
0.0031,750.4887,0.0000
0.0031,750.6465,0.0000
0.0031,756.8312,0.0000
0.0032,756.9870,0.0000
0.0032,757.1465,0.0000
0.0032,763.5927,0.0000
0.0032,763.9043,0.0000
0.0032,770.5276,0.0000
0.0032,770.6869,0.0000
0.0033,770.8444,0.0000
0.0033,777.8977,0.0000
0.0033,788.3843,0.0000
0.0033,796.1830,0.0000
0.0033,796.3452,0.0000
0.0034,796.7482,0.0000
0.0034,804.1425,0.0000
0.0034,804.3615,0.0000
0.0034,811.9241,0.0000
0.0034,812.0836,0.0000
0.0034,812.4127,0.0000
0.0035,830.9323,0.0000
0.0035,831.2234,0.0000
0.0035,831.3879,0.0000
0.0035,839.1832,0.0000
0.0035,839.3515,0.0000
0.0036,839.5236,0.0000
0.0036,839.6930,0.0000
0.0036,847.2194,0.0000
0.0036,854.6067,0.0000
0.0036,863.4359,0.0000
0.0036,863.6035,0.0000
0.0037,863.9360,0.0000
0.0037,881.1913,0.0000
0.0037,881.4046,0.0000
0.0037,881.6214,0.0000
0.0037,889.0165,0.0000
0.0038,889.1845,0.0000
0.0038,889.5269,0.0000
0.0038,897.3174,0.0000
0.0038,904.8675,0.0000
0.0038,915.2048,0.0000
0.0039,915.3799,0.0000
0.0039,915.5533,0.0000
0.0039,915.7275,0.0000
0.0039,931.0606,0.0000
0.0039,938.6925,0.0000
0.0039,939.0440,0.0000
0.0040,939.2202,0.0000
0.0040,946.7495,0.0000
0.0040,947.0982,0.0000
0.0040,956.3181,0.0000
0.0040,956.4977,0.0000
0.0040,964.5802,0.0000
0.0041,964.7601,0.0000
0.0041,972.7219,0.0000
0.0041,972.8982,0.0000
0.0041,973.2019,0.0000
