reach_time,algo_time,percentage
0.0001,160.6124,0.0000
0.0001,167.8699,0.0000
0.0002,167.9733,0.0000
0.0002,168.0749,0.0000
0.0002,168.1789,0.0000
0.0002,174.7511,0.0000
0.0002,182.7110,0.0000
0.0003,182.8262,0.0000
0.0003,183.0051,0.0000
0.0003,190.6443,0.0000
0.0003,190.7434,0.0000
0.0003,190.8336,0.0000
0.0004,201.0823,0.0000
0.0004,201.4866,0.0000
0.0004,208.3057,0.0000
0.0004,208.3978,0.0000
0.0004,216.4037,0.0000
0.0005,216.5014,0.0000
0.0005,216.5970,0.0000
0.0005,224.5600,0.0000
0.0005,224.7216,0.0000
0.0005,231.6437,0.0000
0.0005,231.7894,0.0000
0.0006,231.9119,0.0000
0.0006,232.0524,0.0000
0.0006,241.4476,0.0000
0.0006,241.5569,0.0000
0.0006,248.6345,0.0000
0.0007,248.7261,0.0000
0.0007,256.6191,0.0000
0.0007,256.7573,0.0000
0.0007,264.1974,0.0000
0.0007,264.4023,0.0000
0.0008,264.4988,0.0000
0.0008,272.4203,0.0000
0.0008,281.8523,0.0000
0.0008,281.9608,0.0000
0.0008,282.0597,0.0000
0.0009,282.1554,0.0000
0.0009,289.7805,0.0000
0.0009,289.8912,0.0000
0.0009,290.0925,0.0000
0.0009,297.6768,0.0000
0.0009,297.7813,0.0000
0.0010,305.0820,0.0000
0.0010,305.1943,0.0000
0.0010,312.6143,0.0000
0.0010,312.7829,0.0000
0.0010,312.9203,0.0000
0.0011,322.1789,0.0000
0.0011,329.6103,0.0000
0.0011,329.7140,0.0000
0.0011,336.9767,0.0000
0.0011,337.0841,0.0000
0.0012,337.2922,0.0000
0.0012,344.6762,0.0000
0.0012,344.8904,0.0000
0.0012,352.4198,0.0000
0.0012,352.5384,0.0000
0.0012,352.6441,0.0000
0.0013,362.5354,0.0000
0.0013,370.2652,0.0000
0.0013,370.3705,0.0000
0.0013,370.4805,0.0000
0.0013,378.2946,0.0000
0.0014,385.9774,0.0000
0.0014,393.4384,0.0000
0.0014,404.1897,0.0000
0.0014,404.3022,0.0000
0.0014,404.4659,0.0000
0.0015,412.0547,0.0000
0.0015,412.2026,0.0000
0.0015,412.4772,0.0000
0.0015,420.4561,0.0000
0.0015,420.5743,0.0000
0.0016,427.8575,0.0000
0.0016,427.9863,0.0000
0.0016,436.2328,0.0000
0.0016,446.7553,0.0000
0.0016,446.8766,0.0000
0.0017,454.5934,0.0000
0.0017,462.3678,0.0000
0.0017,469.5477,0.0000
0.0017,469.6720,0.0000
0.0017,469.7904,0.0000
0.0017,469.9081,0.0000
0.0018,477.3009,0.0000
0.0018,477.6843,0.0000
0.0018,487.0830,0.0000
0.0018,487.3373,0.0000
0.0018,495.0052,0.0000
0.0019,495.1527,0.0000
0.0019,502.0895,0.0000
0.0019,502.3352,0.0000
0.0019,509.9504,0.0000
0.0019,510.0784,0.0000
0.0019,510.3439,0.0000
0.0020,518.4962,0.0000
0.0020,518.6260,0.0000
0.0020,528.9805,0.0000
0.0020,529.1067,0.0000
0.0020,536.5705,0.0000
0.0021,536.6924,0.0000
0.0021,544.5699,0.0000
0.0021,544.8374,0.0000
0.0021,552.4917,0.0000
0.0021,552.8692,0.0000
0.0022,559.8639,0.0000
0.0022,570.3991,0.0000
0.0022,570.6557,0.0000
0.0022,577.6526,0.0000
0.0022,577.9320,0.0000
0.0023,585.6663,0.0000
0.0023,586.1169,0.0000
0.0023,594.4724,0.0000
0.0023,602.5573,0.0000
0.0023,602.9547,0.0000
0.0023,612.6180,0.0000
0.0024,612.8928,0.0000
0.0024,613.0288,0.0000
0.0024,620.8836,0.0000
0.0024,627.9137,0.0000
0.0024,628.0520,0.0000
0.0025,628.2973,0.0000
0.0025,628.4703,0.0000
0.0025,635.6110,0.0000
0.0025,643.3971,0.0000
0.0025,653.7211,0.0000
0.0026,653.9977,0.0000
0.0026,661.0017,0.0000
0.0026,661.1551,0.0000
0.0026,661.5117,0.0000
0.0026,668.4514,0.0000
0.0027,668.6242,0.0000
0.0027,668.8010,0.0000
0.0027,676.5608,0.0000
0.0027,676.7070,0.0000
0.0027,676.9879,0.0000
0.0028,685.1348,0.0000
0.0028,695.8084,0.0000
0.0028,696.0931,0.0000
0.0028,703.9242,0.0000
0.0028,704.0821,0.0000
0.0028,711.8056,0.0000
0.0029,712.0288,0.0000
0.0029,719.8381,0.0000
0.0029,719.9890,0.0000
0.0029,727.9782,0.0000
0.0029,728.1233,0.0000
0.0030,728.2722,0.0000
0.0030,738.5168,0.0000
0.0030,738.8186,0.0000
0.0030,738.9688,0.0000
0.0030,746.6941,0.0000
0.0030,753.9872,0.0000
0.0031,754.1386,0.0000
0.0031,754.2891,0.0000
0.0031,762.1654,0.0000
0.0031,770.3164,0.0000
0.0031,781.8346,0.0000
0.0032,781.9883,0.0000
0.0032,782.1393,0.0000
0.0032,782.2907,0.0000
0.0032,789.8390,0.0000
0.0032,790.1412,0.0000
0.0032,797.5789,0.0000
0.0033,797.8884,0.0000
0.0033,806.1299,0.0000
0.0033,806.4328,0.0000
0.0033,806.6254,0.0000
0.0033,806.8181,0.0000
0.0034,814.9668,0.0000
0.0034,824.8051,0.0000
0.0034,824.9601,0.0000
0.0034,825.1124,0.0000
0.0034,832.5867,0.0000
0.0034,840.7096,0.0000
0.0035,841.1049,0.0000
0.0035,841.2674,0.0000
0.0035,849.5918,0.0000
0.0035,849.7506,0.0000
0.0035,849.9092,0.0000
0.0036,857.5145,0.0000
0.0036,857.9387,0.0000
0.0036,875.7029,0.0000
0.0036,875.9789,0.0000
0.0036,876.3347,0.0000
0.0037,876.7090,0.0000
0.0037,883.9418,0.0000
0.0037,884.2806,0.0000
0.0037,884.4379,0.0000
0.0037,884.6031,0.0000
0.0038,892.4127,0.0000
0.0038,892.5783,0.0000
0.0038,892.9017,0.0000
0.0038,900.3520,0.0000
0.0038,910.2621,0.0000
0.0038,917.9247,0.0000
0.0039,918.1972,0.0000
0.0039,918.4281,0.0000
0.0039,927.1435,0.0000
0.0039,927.3175,0.0000
0.0039,934.0825,0.0000
0.0040,934.6018,0.0000
0.0040,942.7038,0.0000
0.0040,962.2588,0.0000
0.0040,969.9091,0.0000
0.0040,970.2214,0.0000
0.0041,978.7711,0.0000
0.0041,979.6088,0.0000
0.0041,997.6982,0.0000
0.0041,997.9680,0.0000
