algo_time
29.9190
61.1581
91.5564
121.9788
153.9355
186.9932
220.7700
253.4523
285.5497
318.8192
352.4598
386.0094
421.1240
454.0944
486.3529
518.3465
551.6992
585.1421
618.5430
653.3352
685.6885
717.4544
749.3942
782.4503
816.9725
849.8633
883.4028
917.6917
950.6366
984.3112
1016.6249
1052.7120
1087.8443
1120.0780
1155.1441
1188.8309
1220.3871
1255.7890
1289.5617
1323.7522
1357.9102
1390.7500
1425.3715
1459.1595
1494.2310
1527.6230
1562.4120
1596.4299
1630.4234
1662.9652
1695.0787
1727.8287
1761.2160
1795.4228
1832.4067
1867.7995
1902.3176
1934.8441
1970.0492
2006.0698
2041.4175
2074.6510
2109.9653
2143.8337
2179.8877
2213.7362
2246.9040
2280.9320
2315.7239
2349.9438
2385.3399
2419.7192
2453.6893
2488.6245
2523.7341
2556.9162
2590.0763
2624.1856
2657.2208
2694.2244
2728.2113
2760.5437
2795.1498
2830.7907
2863.8518
2898.2619
2932.5371
2967.3917
3001.4152
3035.1254
3068.7523
3100.9295
3135.3476
3168.1681
3203.7310
3237.9815
3271.4055
3305.7735
3340.0849
3375.4749
3408.1535
3444.0265
3477.1068
3512.3694
3545.1472
3578.2590
3612.7562
3648.5232
3682.6987
3716.0584
3748.6346
3782.7900
3815.6548
3850.4106
3884.0045
3916.6768
3951.1420
3984.6286
4018.1602
4052.1968
4084.9742
4117.1720
4150.9324
4183.2627
4218.0457
4252.8641
4287.2731
4320.6844
4354.4370
4388.5841
4422.3816
4455.2752
4489.7373
4521.9333
4555.1383
4589.7554
4623.8264
4658.2394
4693.0358
4727.5467
4760.7121
4793.4938
4828.2587
4862.8915
4896.5858
4930.9897
4965.5541
4999.3846
5031.4635
5066.2401
5100.1969
5133.1948
5168.9527
5202.2983
5237.2441
5271.3276
5305.2817
5338.7769
5372.9522
5406.7192
5439.5501
5472.7962
5507.9532
5541.7111
5576.8414
5611.1104
5644.6181
5678.0579
5711.0772
5745.9197
5778.8587
5813.1716
5847.1885
5881.0046
5913.8194
5946.8803
5980.9087
6014.5380
6047.8600
6081.0254
6117.4732
6151.7928
6185.9819
6221.2818
6253.6922
6286.2424
6319.6662
6353.9577
6386.2696
6420.7975
6454.0366
6486.6601
6520.7806
6552.9978
6586.2224
6623.1372
6657.3500
6691.6149
6724.0047
6758.3782
6792.2008
6827.2744
6859.4397
6894.5065
6929.1219
6964.9678
6999.2748
7033.7832
7066.0576
7101.1826
7133.7821
7167.9088
7201.4742
7235.2194
7269.3274
7304.3167
7338.8787
7375.0089
7407.4197
7440.7427
7475.2948
7508.9571
7543.8889
7576.9727
7611.2240
7644.8895
7677.3659
7712.4307
7745.8190
7779.0057
7813.1500
7847.7815
7883.3540
7916.6257
7948.5904
7981.9963
8016.7193
8051.0087
8086.6235
8119.6714
8153.1489
8187.9550
8221.3698
8254.4364
8290.6207
8323.9937
8359.0625
8393.0276
8428.0879
8461.2048
8495.2347
8528.5700
8565.0343
8597.3979
8632.0938
8667.5523
8701.6184
8736.0611
8768.8886
8802.0974
8833.1069
8868.1451
8902.3382
8936.9293
8970.3007
9002.4387
9035.6821
9071.6252
9104.7734
9137.4573
9172.0377
9207.5895
9242.9036
9276.3216
9309.5295
9344.1304
9378.9420
9413.7744
9446.3592
9479.2441
9513.2338
9548.7057
9583.3284
9617.9096
9652.2663
9685.0964
9720.4111
9755.7851
9790.2435
9822.3468
9857.1486
9892.0249
9925.4369
9960.1601
9994.5803
10028.1812
10061.9907
10096.1284
10131.4140
10165.3025
10199.6141
10234.9392
10268.8096
10302.8062
10336.5455
10369.8483
10404.9733
10439.1329
10472.9524
10506.8213
10540.8412
10573.1460
10606.7380
10642.2489
10678.2617
10711.1812
10746.7703
10781.2505
10816.9383
10850.9900
10885.3603
10917.9856
10950.4911
10986.0312
11020.5048
11053.6042
11088.8141
11124.4594
11157.3626
11189.7259
11224.0637
11257.8349
11290.8219
11323.9799
11358.3361
11392.1260
11426.4704
11459.1057
11491.0974
11526.1183
11561.0531
11594.6947
11629.5892
11664.5395
11701.4318
11734.6585
11767.1990
11800.4387
11834.5438
11867.6636
11900.0136
11935.6611
11969.1092
12002.4833
12037.0371
12071.9034
12107.5123
12141.8782
12176.8772
12210.2923
12242.9220
12276.7918
12311.7107
12346.0122
12378.7688
12415.0168
12448.1455
12481.1188
12514.7108
12549.4964
12583.8158
12618.3607
12651.0008
12685.0546
12719.3554
12752.4374
12787.7421
12822.4064
12857.7008
12890.1038
12924.4826
12958.3460
12992.5374
13025.0148
13061.0675
13097.0869
13131.4076
13166.0420
13199.5822
13233.2738
13266.1307
13300.9828
