reach_time,algo_time,percentage
0.0001,157.5680,0.0000
0.0001,157.6547,0.0000
0.0001,164.2368,0.0000
0.0002,164.4190,0.0000
0.0002,170.9604,0.0000
0.0002,171.0573,0.0000
0.0002,171.1490,0.0000
0.0002,177.2213,0.0000
0.0002,177.3649,0.0000
0.0003,177.5500,0.0000
0.0003,186.4013,0.0000
0.0003,193.4066,0.0000
0.0003,193.5119,0.0000
0.0003,193.6060,0.0000
0.0004,193.7037,0.0000
0.0004,200.7767,0.0000
0.0004,201.1035,0.0000
0.0004,201.2465,0.0000
0.0004,209.0221,0.0000
0.0005,216.4190,0.0000
0.0005,216.7310,0.0000
0.0005,226.4933,0.0000
0.0005,226.5993,0.0000
0.0005,226.6933,0.0000
0.0005,226.7868,0.0000
0.0006,241.8061,0.0000
0.0006,242.1125,0.0000
0.0006,249.1886,0.0000
0.0006,256.2938,0.0000
0.0006,256.4216,0.0000
0.0007,266.1116,0.0000
0.0007,266.2179,0.0000
0.0007,266.4233,0.0000
0.0007,274.3132,0.0000
0.0007,281.8582,0.0000
0.0008,282.0229,0.0000
0.0008,289.9262,0.0000
0.0008,290.0330,0.0000
0.0008,305.9899,0.0000
0.0008,306.1592,0.0000
0.0008,306.4504,0.0000
0.0009,314.1827,0.0000
0.0009,321.6694,0.0000
0.0009,321.7755,0.0000
0.0009,328.9948,0.0000
0.0009,329.2194,0.0000
0.0010,329.3303,0.0000
0.0010,336.1219,0.0000
0.0010,345.5180,0.0000
0.0010,345.6432,0.0000
0.0010,345.7516,0.0000
0.0010,345.8606,0.0000
0.0011,353.0204,0.0000
0.0011,353.1455,0.0000
0.0011,360.6561,0.0000
0.0011,360.7773,0.0000
0.0011,360.9080,0.0000
0.0012,368.0534,0.0000
0.0012,368.2754,0.0000
0.0012,375.4678,0.0000
0.0012,375.5805,0.0000
0.0012,375.6950,0.0000
0.0013,385.1295,0.0000
0.0013,392.7279,0.0000
0.0013,392.8988,0.0000
0.0013,393.0886,0.0000
0.0013,400.9302,0.0000
0.0013,401.1607,0.0000
0.0014,401.2740,0.0000
0.0014,409.0171,0.0000
0.0014,409.1376,0.0000
0.0014,409.2541,0.0000
0.0014,416.9821,0.0000
0.0015,417.2162,0.0000
0.0015,426.3655,0.0000
0.0015,426.6050,0.0000
0.0015,433.8452,0.0000
0.0015,441.3085,0.0000
0.0015,441.4347,0.0000
0.0016,441.5541,0.0000
0.0016,441.6752,0.0000
0.0016,448.7409,0.0000
0.0016,449.1183,0.0000
0.0016,456.6690,0.0000
0.0017,466.3433,0.0000
0.0017,466.6031,0.0000
0.0017,466.7322,0.0000
0.0017,473.8820,0.0000
0.0017,481.5048,0.0000
0.0017,481.7599,0.0000
0.0018,488.7315,0.0000
0.0018,488.9772,0.0000
0.0018,496.4100,0.0000
0.0018,496.5405,0.0000
0.0018,496.8022,0.0000
0.0019,506.1847,0.0000
0.0019,514.5646,0.0000
0.0019,514.8296,0.0000
0.0019,522.2261,0.0000
0.0019,522.3641,0.0000
0.0019,529.9343,0.0000
0.0020,530.5138,0.0000
0.0020,537.8914,0.0000
0.0020,538.1515,0.0000
0.0020,546.2482,0.0000
0.0020,546.3853,0.0000
0.0020,553.1731,0.0000
0.0021,553.3870,0.0000
0.0021,553.5534,0.0000
0.0021,559.8476,0.0000
0.0021,566.7499,0.0000
0.0021,567.0219,0.0000
0.0022,567.1557,0.0000
0.0022,573.6388,0.0000
0.0022,573.7721,0.0000
0.0022,573.9074,0.0000
0.0022,574.0435,0.0000
0.0023,581.8369,0.0000
0.0023,589.1293,0.0000
0.0023,589.4022,0.0000
0.0023,597.2909,0.0000
0.0023,604.8042,0.0000
0.0023,604.9423,0.0000
0.0024,605.0804,0.0000
0.0024,605.2373,0.0000
0.0024,612.5701,0.0000
0.0024,612.7940,0.0000
0.0024,613.1633,0.0000
0.0025,622.7852,0.0000
0.0025,630.2063,0.0000
0.0025,630.3531,0.0000
0.0025,637.5187,0.0000
0.0025,638.0986,0.0000
0.0025,638.2748,0.0000
0.0026,645.9441,0.0000
0.0026,654.0709,0.0000
0.0026,663.5065,0.0000
0.0026,671.2550,0.0000
0.0026,671.4203,0.0000
0.0027,671.5727,0.0000
0.0027,671.8024,0.0000
0.0027,679.3361,0.0000
0.0027,679.4857,0.0000
0.0027,679.6366,0.0000
0.0027,679.7861,0.0000
0.0028,687.0087,0.0000
0.0028,687.4588,0.0000
0.0028,694.9308,0.0000
0.0028,695.1437,0.0000
0.0028,695.2891,0.0000
0.0029,704.3395,0.0000
