algo_time
29.3348
62.7095
94.8548
126.7195
160.7015
193.6117
227.0132
259.3340
291.9809
325.2650
359.1537
392.4036
424.9095
458.5453
493.6795
524.6443
559.2726
591.3026
623.9361
657.6300
690.3654
724.0195
756.0117
788.4319
820.4732
854.5241
888.4240
922.0097
955.8364
990.9491
1024.0061
1057.1577
1091.2458
1125.1523
1158.1541
1193.4642
1227.4650
1260.0216
1293.3836
1327.1961
1362.4079
1395.8888
1428.7322
1463.8045
1496.5495
1528.3735
1561.7905
1596.9113
1629.4609
1663.9545
1700.3293
1734.9294
1769.2256
1803.2997
1835.2996
1869.2960
1901.5318
1933.6812
1968.0182
2000.8892
2036.8985
2070.4668
2103.4856
2138.8699
2173.9980
2207.9523
2241.6610
2274.2903
2308.7104
2341.8419
2376.1432
2411.6495
2445.5306
2477.9456
2513.4467
2548.6374
2583.0386
2615.5177
2648.0095
2683.5708
2716.5535
2751.2198
2783.8895
2817.2069
2851.3186
2884.3479
2918.1823
2952.8503
2986.0003
3019.7782
3053.2771
3088.0431
3121.2912
3156.5194
3189.9047
3222.9291
3255.2935
3290.8545
3324.2155
3359.1857
3392.2098
3426.4253
3460.9442
3495.7490
3528.7657
3563.0014
3596.7922
3631.5749
3666.6501
3700.0443
3732.2622
3768.0686
3801.0497
3836.4722
3869.7748
3904.7738
3938.9484
3973.8071
4008.1337
4041.2042
4074.0153
4109.1803
4142.9571
4176.6722
4209.7847
4245.4075
4278.2119
4312.9660
4345.0199
4379.1629
4415.3203
4449.5473
4481.6136
4515.4013
4550.5613
4584.7106
4617.4040
4649.8952
4683.5544
4718.2378
4752.9283
4786.3987
4820.7343
4854.4617
4888.6342
4921.9975
4956.3381
4989.2442
5024.1792
5058.5012
5091.4360
5126.8856
5161.3687
5194.8538
5228.8117
5261.3229
5296.1103
5328.4435
5360.4931
5394.3479
5428.3053
5461.0911
5493.9503
5527.6966
5558.8064
5593.8929
5629.5151
5661.9314
5695.9409
5728.0204
5761.1055
5795.8791
5829.6753
5864.0724
5897.2841
5928.4570
5962.0421
5994.1893
6029.1930
6064.4715
6097.0362
6128.9546
6161.9661
6195.6680
6228.5782
6262.2654
6296.0473
6329.4359
6361.9579
6395.7611
6429.0673
6462.0055
6494.3761
6526.8012
6559.3921
6591.9205
6627.5602
6661.7885
6696.5677
6733.5283
6770.5667
6806.9305
6845.6026
6883.1062
6919.6061
6957.0873
6992.9717
7030.5772
7067.4880
7103.0928
7139.3661
7176.3283
7211.1675
7246.7335
7282.8963
7319.9582
7356.0238
7393.4770
7428.9096
7464.8787
7499.7373
7534.8997
7570.6689
7606.0626
7641.8438
7676.1377
7710.9572
7747.3522
7781.4139
7817.2684
7852.2420
7887.5747
7923.9851
7960.9564
7995.7214
8030.6420
8066.0982
8101.4166
8136.3810
8171.8593
8207.7419
8243.7410
8278.3695
8314.3024
8348.8096
8384.8374
8421.0503
8456.6151
8491.6484
8526.2398
8561.6754
8597.0034
8631.8403
8666.3320
8702.2046
8738.9003
8774.5281
8809.1748
8842.4110
8877.9014
8912.7853
8946.4465
8981.7111
9016.3691
9051.2676
9085.5787
9121.1851
9155.3659
9189.7729
9225.2815
9260.0511
9294.3218
9329.6258
9363.8598
9397.8509
9432.6296
9467.1638
9501.7805
9535.2846
9568.8884
9605.5885
9641.0893
9675.8570
9709.2247
9743.1088
9776.6426
9811.0208
9845.7515
9881.1007
9915.6261
9950.8779
9984.0544
10016.8019
10051.4256
10085.6621
10118.6236
10153.6896
10188.1635
10222.0756
10256.5308
10290.2961
10324.3243
10358.4170
10392.1116
10424.4108
10458.5912
10492.9377
10525.3337
10558.0073
10591.5236
10623.9293
10658.3407
10692.6596
10728.0496
10761.9435
10795.7124
10829.2095
10863.3752
10897.9310
10933.5142
10968.0313
11001.8987
11037.4873
11073.5021
11106.1564
11140.2716
11175.0510
11209.2559
11243.6517
11279.6936
11315.0295
11348.4590
11382.8808
11416.3141
11447.7416
11481.2389
11516.1109
11549.2610
11583.1520
11617.0420
11651.1875
11686.1492
11720.3094
11755.5375
11788.8025
11822.1016
11855.9468
11889.8011
11922.5584
11955.3736
11990.7075
12024.2256
12058.3308
12092.4307
12125.2168
12158.0514
12192.6215
12227.1153
12259.9215
12293.2255
12327.5269
12361.2443
12394.1009
12427.7094
12460.8302
12495.4314
12528.1423
12562.4203
12596.2306
12631.6914
12665.2161
12701.0300
12734.5491
12769.3112
12802.9019
12838.1186
12872.7882
12907.8043
12941.2869
12975.8779
13009.5038
13043.2317
13076.4905
13110.3545
13145.0182
13179.2873
13214.0032
13248.3536
13282.6553
13315.1394
13349.3601
13384.4363
13417.7056
13450.6846
13484.8750
13518.0832
13551.8739
13588.0834
13622.5471
13656.0410
13690.3170
13724.5255
13757.5262
13789.9381
13824.5834
13858.1048
13893.3334
13927.4741
13960.5480
13994.6927
14027.7441
14059.8185
14094.4613
14127.5828
14161.5223
14196.5905
14229.5662
14262.9849
14297.8303
14331.5596
14365.4343
14400.4794
14434.9680
14469.3954
14503.2104
14537.7374
14571.3680
14605.6583
14638.8024
14672.4824
14707.4776
14742.4622
14777.0852
14813.7009
14846.3967
14880.8643
14913.5114
14946.6011
14981.9540
15016.1048
15050.2541
15087.3882
15122.0911
15156.8458
15191.8489
15225.8225
15259.1301
15293.8038
15327.3312
15361.3056
15394.5874
15430.0396
15464.2531
15497.9170
15531.7282
15567.4011
15600.1605
15634.8318
15669.6884
15704.2302
15738.3738
15773.6832
15806.3716
15839.6001
15873.0012
15906.7516
15942.9498
15975.9058
16009.7180
16043.5445
16077.0121
16110.9910
16144.3887
16178.4298
16213.4111
