reach_time,algo_time,percentage
0.0032,672.3562,0.0000
0.0032,672.5019,0.0000
0.0033,679.6709,0.0000
0.0033,679.8204,0.0000
0.0033,679.9711,0.0000
0.0033,680.1163,0.0000
0.0033,686.8582,0.0000
0.0033,694.0059,0.0000
0.0034,701.4194,0.0000
0.0034,701.7308,0.0000
0.0034,710.5350,0.0000
0.0034,718.2847,0.0000
0.0034,718.4333,0.0000
0.0034,718.5812,0.0000
0.0035,725.1852,0.0000
0.0035,725.3364,0.0000
0.0035,725.6392,0.0000
0.0035,733.3067,0.0000
0.0035,733.6144,0.0000
0.0035,733.7635,0.0000
0.0036,740.8507,0.0000
0.0036,750.4843,0.0000
0.0036,750.6354,0.0000
0.0036,750.7836,0.0000
0.0036,750.9365,0.0000
0.0036,765.0487,0.0000
0.0037,772.5439,0.0000
0.0037,772.8632,0.0000
0.0037,773.0673,0.0000
0.0037,779.9626,0.0000
0.0037,780.2854,0.0000
0.0037,788.9048,0.0000
0.0038,796.9458,0.0000
0.0038,797.1027,0.0000
0.0038,804.8058,0.0000
0.0038,805.2369,0.0000
0.0038,805.5422,0.0000
0.0038,812.6078,0.0000
0.0038,812.7735,0.0000
0.0039,813.0620,0.0000
0.0039,813.3063,0.0000
0.0039,819.7242,0.0000
0.0039,819.9448,0.0000
0.0039,830.3557,0.0000
0.0040,830.4871,0.0000
0.0040,830.8690,0.0000
0.0040,837.8595,0.0000
0.0040,838.3113,0.0000
0.0041,845.7931,0.0000
0.0041,846.1773,0.0000
0.0041,846.6040,0.0000
0.0041,846.7632,0.0000
0.0041,860.6137,0.0000
0.0041,860.7787,0.0000
0.0042,861.1041,0.0000
0.0042,869.9494,0.0000
0.0042,870.1147,0.0000
0.0042,870.4452,0.0000
0.0042,877.7708,0.0000
0.0042,878.0162,0.0000
0.0043,878.1761,0.0000
0.0043,878.3055,0.0000
0.0043,878.4376,0.0000
0.0043,878.5693,0.0000
0.0043,886.0324,0.0000
0.0044,886.1612,0.0000
0.0044,886.3277,0.0000
0.0044,886.5292,0.0000
0.0044,900.4530,0.0000
0.0044,900.7546,0.0000
0.0045,909.6802,0.0000
0.0045,909.8498,0.0000
0.0045,910.0218,0.0000
0.0045,916.6577,0.0000
0.0045,917.0080,0.0000
0.0045,917.1766,0.0000
0.0046,917.5456,0.0000
0.0046,917.7160,0.0000
0.0046,917.8455,0.0000
0.0046,924.6432,0.0000
0.0046,924.9124,0.0000
0.0046,925.1082,0.0000
0.0047,925.2863,0.0000
0.0047,939.7179,0.0000
0.0047,939.8919,0.0000
0.0047,940.0274,0.0000
0.0047,949.6262,0.0000
0.0047,950.3918,0.0000
0.0048,950.5723,0.0000
0.0048,950.7922,0.0000
0.0048,956.9396,0.0000
0.0048,957.1151,0.0000
0.0048,957.2908,0.0000
0.0048,957.4631,0.0000
0.0049,957.7437,0.0000
0.0049,964.5496,0.0000
0.0049,971.7802,0.0000
0.0049,972.0112,0.0000
0.0049,972.2061,0.0000
0.0049,979.4132,0.0000
0.0050,979.5944,0.0000
0.0050,979.7727,0.0000
0.0050,989.2965,0.0000
0.0050,996.9252,0.0000
0.0050,997.1079,0.0000
0.0050,997.3922,0.0000
0.0051,997.5300,0.0000
0.0051,1004.0498,0.0000
0.0051,1011.8931,0.0000
0.0051,1012.2701,0.0000
0.0051,1019.4603,0.0000
0.0051,1028.6900,0.0000
0.0052,1028.8986,0.0000
0.0052,1029.2262,0.0000
0.0052,1030.0107,0.0000
0.0052,1030.1532,0.0000
0.0052,1038.0239,0.0000
0.0053,1044.7916,0.0000
0.0053,1053.3350,0.0000
0.0053,1053.5165,0.0000
0.0053,1053.7042,0.0000
0.0053,1060.3867,0.0000
0.0053,1060.8735,0.0000
0.0053,1061.0894,0.0000
0.0054,1070.5064,0.0000
0.0054,1070.6526,0.0000
0.0054,1070.7962,0.0000
0.0054,1077.3140,0.0000
0.0054,1077.8655,0.0000
0.0054,1085.1681,0.0000
0.0055,1085.4108,0.0000
0.0055,1085.6785,0.0000
0.0055,1085.8721,0.0000
0.0055,1092.8915,0.0000
0.0055,1100.5452,0.0000
0.0055,1100.7360,0.0000
0.0056,1101.0709,0.0000
0.0056,1101.2177,0.0000
0.0056,1110.6180,0.0000
0.0056,1117.4766,0.0000
0.0056,1117.6624,0.0000
0.0056,1117.8511,0.0000
0.0057,1118.0629,0.0000
0.0057,1124.2923,0.0000
0.0057,1124.4800,0.0000
0.0057,1124.6680,0.0000
0.0057,1132.0376,0.0000
0.0057,1132.5148,0.0000
0.0058,1132.9097,0.0000
0.0058,1133.0592,0.0000
0.0058,1140.1491,0.0000
0.0058,1140.7138,0.0000
0.0058,1140.9069,0.0000
0.0058,1150.6716,0.0000
0.0059,1150.8771,0.0000
0.0059,1151.3270,0.0000
0.0059,1158.0100,0.0000
0.0059,1158.9040,0.0000
0.0059,1159.0503,0.0000
0.0059,1165.9998,0.0000
0.0060,1166.1934,0.0000
0.0060,1173.8009,0.0000
0.0060,1181.7956,0.0000
0.0060,1190.2036,0.0000
0.0060,1190.3943,0.0000
0.0060,1205.0818,0.0000
0.0061,1205.2752,0.0000
0.0061,1213.2233,0.0000
0.0061,1220.8526,0.0000
0.0061,1221.0499,0.0000
0.0061,1221.4012,0.0000
0.0061,1221.7118,0.0000
0.0062,1230.3774,0.0000
0.0062,1238.2670,0.0000
0.0062,1238.6179,0.0000
0.0062,1238.7730,0.0000
0.0062,1238.9321,0.0000
0.0063,1239.1293,0.0000
0.0063,1246.4253,0.0000
0.0063,1246.6279,0.0000
0.0063,1254.3538,0.0000
0.0063,1254.5560,0.0000
0.0063,1255.0379,0.0000
0.0064,1255.3256,0.0000
0.0064,1255.6653,0.0000
0.0064,1262.1517,0.0000
0.0064,1262.7578,0.0000
0.0064,1272.4640,0.0000
0.0064,1272.8597,0.0000
0.0065,1280.2717,0.0000
0.0065,1280.4725,0.0000
0.0065,1280.6306,0.0000
0.0065,1288.1507,0.0000
0.0065,1288.7930,0.0000
0.0065,1289.0566,0.0000
0.0066,1295.1637,0.0000
0.0066,1295.3660,0.0000
0.0066,1304.1719,0.0000
0.0066,1304.3414,0.0000
0.0066,1314.6199,0.0000
0.0066,1321.1938,0.0000
0.0067,1321.4004,0.0000
0.0067,1321.8098,0.0000
0.0067,1321.9905,0.0000
0.0067,1328.5740,0.0000
0.0067,1328.7804,0.0000
0.0067,1328.9896,0.0000
0.0068,1329.1963,0.0000
0.0068,1343.0238,0.0000
0.0068,1343.2340,0.0000
0.0068,1343.5767,0.0000
0.0068,1353.5304,0.0000
0.0068,1368.3699,0.0000
0.0069,1368.7928,0.0000
0.0069,1369.1628,0.0000
0.0069,1377.8894,0.0000
0.0069,1378.2969,0.0000
0.0069,1385.1296,0.0000
0.0069,1385.5693,0.0000
0.0070,1385.8055,0.0000
0.0070,1385.9721,0.0000
0.0070,1386.1376,0.0000
0.0070,1386.3051,0.0000
0.0070,1386.5196,0.0000
0.0070,1395.7304,0.0000
0.0071,1395.9496,0.0000
0.0071,1396.4730,0.0000
0.0071,1404.3286,0.0000
0.0071,1411.7739,0.0000
0.0071,1411.9894,0.0000
0.0071,1412.2076,0.0000
0.0072,1412.3784,0.0000
0.0072,1412.6012,0.0000
0.0072,1419.5097,0.0000
0.0072,1420.5560,0.0000
0.0072,1437.0943,0.0000
0.0072,1437.2653,0.0000
0.0073,1437.4354,0.0000
0.0073,1445.1074,0.0000
0.0073,1445.5793,0.0000
0.0073,1445.7979,0.0000
0.0073,1445.9687,0.0000
0.0073,1446.1425,0.0000
0.0074,1453.0514,0.0000
0.0074,1453.2700,0.0000
0.0074,1453.7453,0.0000
0.0074,1454.2293,0.0000
0.0074,1454.6218,0.0000
0.0074,1461.5062,0.0000
0.0075,1461.7217,0.0000
0.0075,1462.2717,0.0000
0.0075,1463.0254,0.0000
0.0075,1470.0042,0.0000
0.0075,1470.4439,0.0000
0.0075,1470.9504,0.0000
0.0076,1471.4911,0.0000
0.0076,1480.2938,0.0000
0.0076,1481.0368,0.0000
0.0076,1488.9063,0.0000
0.0076,1489.2969,0.0000
0.0076,1496.6426,0.0000
0.0077,1496.8146,0.0000
0.0077,1504.6480,0.0000
0.0077,1505.0226,0.0000
0.0077,1505.2437,0.0000
0.0077,1513.8622,0.0000
0.0078,1514.0596,0.0000
0.0078,1514.4155,0.0000
0.0078,1523.2130,0.0000
0.0078,1523.6568,0.0000
0.0078,1523.8776,0.0000
0.0078,1529.9698,0.0000
0.0078,1530.1993,0.0000
0.0079,1537.9221,0.0000
0.0079,1546.4519,0.0000
0.0079,1546.8495,0.0000
0.0079,1554.4637,0.0000
0.0079,1555.0912,0.0000
0.0080,1555.6479,0.0000
0.0080,1555.8810,0.0000
0.0080,1565.6525,0.0000
0.0080,1565.8747,0.0000
0.0080,1566.3090,0.0000
0.0080,1566.6585,0.0000
0.0081,1574.6596,0.0000
0.0081,1575.1889,0.0000
0.0081,1575.5268,0.0000
0.0081,1582.2826,0.0000
0.0081,1582.5132,0.0000
0.0081,1582.9637,0.0000
0.0082,1590.3910,0.0000
0.0082,1607.9888,0.0000
0.0082,1608.6172,0.0000
0.0082,1608.9996,0.0000
0.0082,1609.5494,0.0000
0.0082,1616.3958,0.0000
0.0083,1616.8603,0.0000
0.0083,1617.2239,0.0000
0.0083,1617.4122,0.0000
0.0083,1625.7680,0.0000
0.0083,1626.3180,0.0000
0.0084,1633.7798,0.0000
0.0084,1633.9626,0.0000
0.0084,1634.3269,0.0000
0.0084,1641.5918,0.0000
0.0084,1641.9685,0.0000
0.0084,1642.3954,0.0000
0.0084,1642.6254,0.0000
0.0085,1651.7514,0.0000
0.0085,1659.2258,0.0000
0.0085,1659.4923,0.0000
0.0085,1659.8736,0.0000
0.0085,1667.7955,0.0000
0.0086,1675.5427,0.0000
0.0086,1676.1900,0.0000
0.0086,1683.9521,0.0000
0.0086,1684.3695,0.0000
0.0086,1684.6079,0.0000
0.0086,1694.0527,0.0000
0.0087,1694.5257,0.0000
0.0087,1694.8704,0.0000
0.0087,1695.0528,0.0000
0.0087,1701.3407,0.0000
0.0087,1701.5769,0.0000
0.0087,1702.0556,0.0000
0.0088,1709.2188,0.0000
0.0088,1709.5953,0.0000
0.0088,1710.1736,0.0000
0.0088,1718.3208,0.0000
0.0088,1718.7178,0.0000
0.0088,1718.9171,0.0000
0.0089,1726.3809,0.0000
0.0089,1726.9993,0.0000
0.0089,1727.3744,0.0000
0.0089,1727.5607,0.0000
0.0089,1727.7466,0.0000
0.0089,1737.1378,0.0000
0.0090,1738.2938,0.0000
0.0090,1745.1614,0.0000
0.0090,1745.7877,0.0000
0.0090,1745.9828,0.0000
0.0090,1746.1777,0.0000
0.0091,1753.1855,0.0000
0.0091,1753.5139,0.0000
0.0091,1753.9632,0.0000
0.0091,1754.5449,0.0000
0.0091,1762.0939,0.0000
0.0091,1768.8733,0.0000
0.0092,1769.1182,0.0000
0.0092,1769.3607,0.0000
0.0092,1769.6052,0.0000
0.0092,1778.8940,0.0000
0.0092,1787.8705,0.0000
0.0092,1788.1210,0.0000
0.0092,1788.3668,0.0000
0.0093,1795.8177,0.0000
0.0093,1796.0147,0.0000
0.0093,1803.8757,0.0000
0.0093,1804.3657,0.0000
0.0093,1811.1309,0.0000
0.0093,1811.3337,0.0000
0.0094,1811.5336,0.0000
0.0094,1828.4418,0.0000
0.0094,1829.1589,0.0000
0.0094,1829.9830,0.0000
0.0094,1830.1899,0.0000
0.0094,1837.2953,0.0000
0.0095,1837.9037,0.0000
0.0095,1846.1859,0.0000
0.0095,1846.6879,0.0000
0.0095,1846.9347,0.0000
0.0095,1847.3575,0.0000
0.0096,1847.8246,0.0000
0.0096,1855.4774,0.0000
0.0096,1862.9638,0.0000
0.0096,1863.6614,0.0000
0.0096,1870.1362,0.0000
0.0096,1870.6313,0.0000
0.0097,1870.8394,0.0000
0.0097,1878.1725,0.0000
0.0097,1885.5936,0.0000
0.0097,1886.4151,0.0000
41.7708,1935.4324,0.0216
41.7708,1936.4259,0.0216
41.7708,1944.9925,0.0215
41.7708,1945.4097,0.0215
41.7708,1953.5159,0.0214
41.7708,1953.7432,0.0214
41.7709,1960.2211,0.0213
41.7709,1967.4019,0.0212
41.7709,1967.8289,0.0212
41.7709,1974.5193,0.0212
41.7709,1974.7314,0.0212
41.7709,1975.1542,0.0211
41.7710,1984.0235,0.0211
41.7710,1990.7511,0.0210
41.7710,2005.0044,0.0208
41.7710,2005.2927,0.0208
41.7710,2012.1771,0.0208
41.7710,2021.5110,0.0207
41.7711,2021.7162,0.0207
41.7711,2028.4482,0.0206
41.7711,2028.7381,0.0206
41.7711,2036.2284,0.0205
41.7711,2043.8962,0.0204
41.7711,2052.1425,0.0204
41.7712,2061.3616,0.0203
41.7712,2068.9368,0.0202
41.7712,2075.9652,0.0201
41.7712,2084.0293,0.0200
41.7712,2084.2486,0.0200
41.7712,2091.1485,0.0200
41.7713,2091.3635,0.0200
41.7713,2091.5834,0.0200
41.7713,2101.7408,0.0199
41.7713,2108.7457,0.0198
41.7713,2109.0802,0.0198
41.7713,2116.2567,0.0197
41.7714,2131.5277,0.0196
41.7714,2140.7368,0.0195
41.7714,2140.9630,0.0195
41.7714,2147.7785,0.0194
41.7714,2156.1865,0.0194
41.7714,2163.3417,0.0193
41.7715,2163.5682,0.0193
41.7715,2170.7974,0.0192
41.7715,2171.2576,0.0192
41.7715,2171.4886,0.0192
41.7715,2181.0875,0.0192
41.7716,2181.7072,0.0191
41.7716,2188.7704,0.0191
41.7716,2188.9966,0.0191
41.7716,2201.7174,0.0190
41.7716,2201.9497,0.0190
41.7716,2202.1770,0.0190
41.7717,2217.7369,0.0188
